name,abbrev,category,metric,value,index
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,13.5635851308,2020-03-26
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,18.1036014154,2020-03-27
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,53.95520875,2020-03-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,59.0091756135,2020-03-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-03-30
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,15.4220917192,2020-03-31
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,13.3807568058,2020-04-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0849188462,2020-04-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,6.09285675,2020-04-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.097096,2020-04-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,5.1138017115,2020-04-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,28.2479209058,2020-04-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,38.2358690885,2020-04-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,56.4241586923,2020-04-08
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,49.7199753827,2020-04-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,46.3761712231,2020-04-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.6835590577,2020-04-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,65.2837708077,2020-04-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,15.7765729423,2020-04-13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0851159615,2020-04-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0004324038,2020-04-15
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,55.7991867885,2020-04-16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,114.2067598654,2020-04-17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,54.0023096731,2020-04-18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,16.600819,2020-04-19
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,73.6898525577,2020-04-20
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,6.3951540962,2020-04-21
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.3211448462,2020-04-22
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.210017,2020-04-23
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.2358963846,2020-04-24
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,10.7537430962,2020-04-25
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,42.4498805,2020-04-26
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.39462675,2020-04-27
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.9544371786,2020-04-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,41.1305831986,2020-04-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,39.3661268214,2020-04-30
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.439884875,2020-05-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.4015438982,2020-05-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.7439779232,2020-05-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.6590569643,2020-05-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,7.2346901982,2020-05-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,22.9293671179,2020-05-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,27.1923972536,2020-05-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.0410033393,2020-05-08
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,28.3454110071,2020-05-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,36.5338867964,2020-05-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-05-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-05-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,5.9827685839,2020-05-13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,7.8835864125,2020-05-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.5065752483,2020-05-15
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,34.3484933833,2020-05-16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,22.146646695,2020-05-17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,9.6801501817,2020-05-18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.3937653883,2020-05-19
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.3636395183,2020-05-20
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.759353985,2020-05-21
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,12.5633342133,2020-05-22
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.1912917817,2020-05-23
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,5.0253699767,2020-05-24
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.4517733617,2020-05-25
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-05-26
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.6687381333,2020-05-27
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-05-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.2314666667,2020-05-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,43.577400525,2020-05-30
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,71.6808821417,2020-05-31
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,36.0622495283,2020-06-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,42.28952085,2020-06-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,21.5205687433,2020-06-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0087249833,2020-06-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,18.4217506467,2020-06-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.036759875,2020-06-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,27.2162143517,2020-06-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.2522004333,2020-06-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.05125194,2020-06-16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,11.4517139167,2020-06-19
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,19.6480879467,2020-06-20
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.948814175,2020-06-21
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0005005733,2020-06-22
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,21.5458322667,2020-06-23
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,16.7141302533,2020-06-25
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,36.400196015,2020-06-26
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,21.9120158933,2020-06-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,26.4761084433,2020-06-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-06-30
